,flashlet_number,fyield,datetime,seq,seq_time,pfd,led_sequence
49117,118,0.150686,2016-07-07 01:36:34,350.0,3273,0.00046259999999999997,3
49118,119,0.15443900000000002,2016-07-07 01:36:34,350.0,3470,0.00046259999999999997,3
49119,120,0.150532,2016-07-07 01:36:34,350.0,3669,0.00046259999999999997,3
49120,121,0.148228,2016-07-07 01:36:34,350.0,3871,0.00046259999999999997,3
49121,122,0.14919000000000002,2016-07-07 01:36:34,350.0,4076,0.00046259999999999997,3
49122,123,0.152305,2016-07-07 01:36:34,350.0,4284,0.00046259999999999997,3
49123,124,0.151136,2016-07-07 01:36:34,350.0,4495,0.00046259999999999997,3
49124,125,0.150317,2016-07-07 01:36:34,350.0,4709,0.00046259999999999997,3
49125,126,0.146786,2016-07-07 01:36:34,350.0,4927,0.00046259999999999997,3
49126,127,0.156893,2016-07-07 01:36:34,350.0,5148,0.00046259999999999997,3
49127,128,0.15293199999999998,2016-07-07 01:36:34,350.0,5372,0.00046259999999999997,3
49128,129,0.14894000000000002,2016-07-07 01:36:34,350.0,5600,0.00046259999999999997,3
49129,130,0.147275,2016-07-07 01:36:34,350.0,5831,0.00046259999999999997,3
49130,131,0.156316,2016-07-07 01:36:34,350.0,6065,0.00046259999999999997,3
49131,132,0.154666,2016-07-07 01:36:34,350.0,6303,0.00046259999999999997,3
49132,133,0.146679,2016-07-07 01:36:34,350.0,6545,0.00046259999999999997,3
49133,134,0.143379,2016-07-07 01:36:34,350.0,6790,0.00046259999999999997,3
49134,135,0.15084,2016-07-07 01:36:34,350.0,7039,0.00046259999999999997,3
49135,136,0.151597,2016-07-07 01:36:34,350.0,7291,0.00046259999999999997,3
49136,137,0.15343199999999999,2016-07-07 01:36:34,350.0,7548,0.00046259999999999997,3
49137,138,0.14819000000000002,2016-07-07 01:36:34,350.0,7808,0.00046259999999999997,3
49138,139,0.14954800000000001,2016-07-07 01:36:34,350.0,8072,0.00046259999999999997,3
49139,140,0.145867,2016-07-07 01:36:34,350.0,8340,0.00046259999999999997,3
49420,1,0.148205,2016-07-07 01:40:59,353.0,2,0.00046259999999999997,3
49421,2,0.139695,2016-07-07 01:40:59,353.0,4,0.00046259999999999997,3
49422,3,0.140825,2016-07-07 01:40:59,353.0,6,0.00046259999999999997,3
49423,4,0.14638199999999998,2016-07-07 01:40:59,353.0,8,0.00046259999999999997,3
49424,5,0.149167,2016-07-07 01:40:59,353.0,10,0.00046259999999999997,3
49425,6,0.148751,2016-07-07 01:40:59,353.0,12,0.00046259999999999997,3
49426,7,0.15064,2016-07-07 01:40:59,353.0,14,0.00046259999999999997,3
49427,8,0.148621,2016-07-07 01:40:59,353.0,16,0.00046259999999999997,3
49428,9,0.155628,2016-07-07 01:40:59,353.0,18,0.00046259999999999997,3
49429,10,0.16105,2016-07-07 01:40:59,353.0,20,0.00046259999999999997,3
49430,11,0.153082,2016-07-07 01:40:59,353.0,22,0.00046259999999999997,3
49431,12,0.15057,2016-07-07 01:40:59,353.0,24,0.00046259999999999997,3
49432,13,0.15353499999999998,2016-07-07 01:40:59,353.0,26,0.00046259999999999997,3
49433,14,0.150005,2016-07-07 01:40:59,353.0,28,0.00046259999999999997,3
49434,15,0.153132,2016-07-07 01:40:59,353.0,30,0.00046259999999999997,3
49435,16,0.15431199999999998,2016-07-07 01:40:59,353.0,32,0.00046259999999999997,3
49436,17,0.159877,2016-07-07 01:40:59,353.0,34,0.00046259999999999997,3
49437,18,0.155616,2016-07-07 01:40:59,353.0,36,0.00046259999999999997,3
49438,19,0.155947,2016-07-07 01:40:59,353.0,38,0.00046259999999999997,3
49439,20,0.156658,2016-07-07 01:40:59,353.0,40,0.00046259999999999997,3
49440,21,0.158939,2016-07-07 01:40:59,353.0,42,0.00046259999999999997,3
49441,22,0.158577,2016-07-07 01:40:59,353.0,44,0.00046259999999999997,3
49442,23,0.153089,2016-07-07 01:40:59,353.0,46,0.00046259999999999997,3
49443,24,0.156351,2016-07-07 01:40:59,353.0,48,0.00046259999999999997,3
49444,25,0.15879300000000002,2016-07-07 01:40:59,353.0,50,0.00046259999999999997,3
49445,26,0.159885,2016-07-07 01:40:59,353.0,52,0.00046259999999999997,3
49446,27,0.160581,2016-07-07 01:40:59,353.0,54,0.00046259999999999997,3
49447,28,0.15557,2016-07-07 01:40:59,353.0,56,0.00046259999999999997,3
49448,29,0.164461,2016-07-07 01:40:59,353.0,58,0.00046259999999999997,3
49449,30,0.15909600000000002,2016-07-07 01:40:59,353.0,60,0.00046259999999999997,3
49450,31,0.16592200000000001,2016-07-07 01:40:59,353.0,62,0.00046259999999999997,3
49451,32,0.158554,2016-07-07 01:40:59,353.0,64,0.00046259999999999997,3
49452,33,0.16742200000000002,2016-07-07 01:40:59,353.0,66,0.00046259999999999997,3
49453,34,0.155585,2016-07-07 01:40:59,353.0,68,0.00046259999999999997,3
49454,35,0.162127,2016-07-07 01:40:59,353.0,70,0.00046259999999999997,3
49455,36,0.1586,2016-07-07 01:40:59,353.0,72,0.00046259999999999997,3
49456,37,0.16006199999999998,2016-07-07 01:40:59,353.0,74,0.00046259999999999997,3
49457,38,0.162269,2016-07-07 01:40:59,353.0,76,0.00046259999999999997,3
49458,39,0.16265,2016-07-07 01:40:59,353.0,78,0.00046259999999999997,3
49459,40,0.15904300000000002,2016-07-07 01:40:59,353.0,80,0.00046259999999999997,3
49460,41,0.168126,2016-07-07 01:40:59,353.0,82,0.00046259999999999997,3
49461,42,0.15323599999999998,2016-07-07 01:40:59,353.0,84,0.00046259999999999997,3
49462,43,0.155297,2016-07-07 01:40:59,353.0,86,0.00046259999999999997,3
49463,44,0.15700799999999998,2016-07-07 01:40:59,353.0,88,0.00046259999999999997,3
49464,45,0.157477,2016-07-07 01:40:59,353.0,90,0.00046259999999999997,3
49465,46,0.15879300000000002,2016-07-07 01:40:59,353.0,92,0.00046259999999999997,3
49466,47,0.162957,2016-07-07 01:40:59,353.0,94,0.00046259999999999997,3
49467,48,0.168141,2016-07-07 01:40:59,353.0,96,0.00046259999999999997,3
49468,49,0.169984,2016-07-07 01:40:59,353.0,98,0.00046259999999999997,3
49469,50,0.159908,2016-07-07 01:40:59,353.0,100,0.00046259999999999997,3
49470,51,0.161954,2016-07-07 01:40:59,353.0,102,0.00046259999999999997,3
49471,52,0.161892,2016-07-07 01:40:59,353.0,104,0.00046259999999999997,3
49472,53,0.155055,2016-07-07 01:40:59,353.0,106,0.00046259999999999997,3
49473,54,0.16486900000000002,2016-07-07 01:40:59,353.0,108,0.00046259999999999997,3
49474,55,0.159881,2016-07-07 01:40:59,353.0,110,0.00046259999999999997,3
49475,56,0.162377,2016-07-07 01:40:59,353.0,112,0.00046259999999999997,3
49476,57,0.157523,2016-07-07 01:40:59,353.0,114,0.00046259999999999997,3
49477,58,0.163354,2016-07-07 01:40:59,353.0,116,0.00046259999999999997,3
49478,59,0.163577,2016-07-07 01:40:59,353.0,118,0.00046259999999999997,3
49479,60,0.160885,2016-07-07 01:40:59,353.0,120,0.00046259999999999997,3
49480,61,0.16084600000000002,2016-07-07 01:40:59,353.0,122,0.00046259999999999997,3
49481,62,0.16323,2016-07-07 01:40:59,353.0,124,0.00046259999999999997,3
49482,63,0.16427999999999998,2016-07-07 01:40:59,353.0,126,0.00046259999999999997,3
49483,64,0.16435,2016-07-07 01:40:59,353.0,128,0.00046259999999999997,3
49484,65,0.154162,2016-07-07 01:40:59,353.0,130,0.00046259999999999997,3
49485,66,0.160946,2016-07-07 01:40:59,353.0,132,0.00046259999999999997,3
49486,67,0.158223,2016-07-07 01:40:59,353.0,134,0.00046259999999999997,3
49487,68,0.156104,2016-07-07 01:40:59,353.0,136,0.00046259999999999997,3
49488,69,0.1602,2016-07-07 01:40:59,353.0,138,0.00046259999999999997,3
49489,70,0.163196,2016-07-07 01:40:59,353.0,140,0.00046259999999999997,3
49490,71,0.165884,2016-07-07 01:40:59,353.0,142,0.00046259999999999997,3
49491,72,0.163057,2016-07-07 01:40:59,353.0,144,0.00046259999999999997,3
49492,73,0.164046,2016-07-07 01:40:59,353.0,146,0.00046259999999999997,3
49493,74,0.15729300000000002,2016-07-07 01:40:59,353.0,148,0.00046259999999999997,3
49494,75,0.158689,2016-07-07 01:40:59,353.0,150,0.00046259999999999997,3
49495,76,0.15807000000000002,2016-07-07 01:40:59,353.0,152,0.00046259999999999997,3
49496,77,0.164823,2016-07-07 01:40:59,353.0,154,0.00046259999999999997,3
49497,78,0.16358399999999998,2016-07-07 01:40:59,353.0,156,0.00046259999999999997,3
49498,79,0.156362,2016-07-07 01:40:59,353.0,158,0.00046259999999999997,3
49499,80,0.156889,2016-07-07 01:40:59,353.0,160,0.00046259999999999997,3
49500,81,0.15856900000000002,2016-07-07 01:40:59,353.0,162,0.00046259999999999997,3
49501,82,0.162927,2016-07-07 01:40:59,353.0,164,0.00046259999999999997,3
49502,83,0.17041800000000001,2016-07-07 01:40:59,353.0,166,0.00046259999999999997,3
49503,84,0.162957,2016-07-07 01:40:59,353.0,168,0.00046259999999999997,3
49504,85,0.160854,2016-07-07 01:40:59,353.0,170,0.00046259999999999997,3
49505,86,0.159404,2016-07-07 01:40:59,353.0,172,0.00046259999999999997,3
49506,87,0.160192,2016-07-07 01:40:59,353.0,174,0.00046259999999999997,3
49507,88,0.15543099999999999,2016-07-07 01:40:59,353.0,176,0.00046259999999999997,3
49508,89,0.153582,2016-07-07 01:40:59,353.0,178,0.00046259999999999997,3
49509,90,0.16098800000000002,2016-07-07 01:40:59,353.0,180,0.00046259999999999997,3
49510,91,0.16418,2016-07-07 01:40:59,353.0,182,0.00046259999999999997,3
49511,92,0.160119,2016-07-07 01:40:59,353.0,184,0.00046259999999999997,3
49512,93,0.16336900000000001,2016-07-07 01:40:59,353.0,186,0.00046259999999999997,3
49513,94,0.16335,2016-07-07 01:40:59,353.0,188,0.00046259999999999997,3
49514,95,0.158193,2016-07-07 01:40:59,353.0,190,0.00046259999999999997,3
49515,96,0.16255,2016-07-07 01:40:59,353.0,192,0.00046259999999999997,3
49516,97,0.164511,2016-07-07 01:40:59,353.0,194,0.00046259999999999997,3
49517,98,0.1611,2016-07-07 01:40:59,353.0,196,0.00046259999999999997,3
49518,99,0.16215,2016-07-07 01:40:59,353.0,198,0.00046259999999999997,3
49519,100,0.155193,2016-07-07 01:40:59,353.0,200,0.00046259999999999997,3
49520,101,0.156139,2016-07-07 01:40:59,353.0,350,0.00046259999999999997,3
49521,102,0.154305,2016-07-07 01:40:59,353.0,502,0.00046259999999999997,3
49522,103,0.15095899999999998,2016-07-07 01:40:59,353.0,657,0.00046259999999999997,3
49523,104,0.15546600000000002,2016-07-07 01:40:59,353.0,814,0.00046259999999999997,3
49524,105,0.150101,2016-07-07 01:40:59,353.0,973,0.00046259999999999997,3
49525,106,0.152616,2016-07-07 01:40:59,353.0,1134,0.00046259999999999997,3
49526,107,0.151043,2016-07-07 01:40:59,353.0,1298,0.00046259999999999997,3
49527,108,0.152132,2016-07-07 01:40:59,353.0,1465,0.00046259999999999997,3
49528,109,0.156024,2016-07-07 01:40:59,353.0,1634,0.00046259999999999997,3
49529,110,0.151828,2016-07-07 01:40:59,353.0,1805,0.00046259999999999997,3
49530,111,0.153001,2016-07-07 01:40:59,353.0,1979,0.00046259999999999997,3
49531,112,0.149563,2016-07-07 01:40:59,353.0,2156,0.00046259999999999997,3
49532,113,0.153401,2016-07-07 01:40:59,353.0,2336,0.00046259999999999997,3
49533,114,0.147375,2016-07-07 01:40:59,353.0,2518,0.00046259999999999997,3
49534,115,0.152909,2016-07-07 01:40:59,353.0,2702,0.00046259999999999997,3
49535,116,0.156585,2016-07-07 01:40:59,353.0,2890,0.00046259999999999997,3
49536,117,0.154155,2016-07-07 01:40:59,353.0,3080,0.00046259999999999997,3
49537,118,0.146682,2016-07-07 01:40:59,353.0,3273,0.00046259999999999997,3
49538,119,0.152943,2016-07-07 01:40:59,353.0,3470,0.00046259999999999997,3
49539,120,0.150997,2016-07-07 01:40:59,353.0,3669,0.00046259999999999997,3
49540,121,0.155354,2016-07-07 01:40:59,353.0,3871,0.00046259999999999997,3
49541,122,0.14984,2016-07-07 01:40:59,353.0,4076,0.00046259999999999997,3
49542,123,0.147713,2016-07-07 01:40:59,353.0,4284,0.00046259999999999997,3
49543,124,0.148405,2016-07-07 01:40:59,353.0,4495,0.00046259999999999997,3
49544,125,0.154774,2016-07-07 01:40:59,353.0,4709,0.00046259999999999997,3
49545,126,0.155143,2016-07-07 01:40:59,353.0,4927,0.00046259999999999997,3
49546,127,0.147732,2016-07-07 01:40:59,353.0,5148,0.00046259999999999997,3
49547,128,0.150694,2016-07-07 01:40:59,353.0,5372,0.00046259999999999997,3
49548,129,0.154051,2016-07-07 01:40:59,353.0,5600,0.00046259999999999997,3
49549,130,0.150901,2016-07-07 01:40:59,353.0,5831,0.00046259999999999997,3
49550,131,0.151393,2016-07-07 01:40:59,353.0,6065,0.00046259999999999997,3
49551,132,0.14766300000000002,2016-07-07 01:40:59,353.0,6303,0.00046259999999999997,3
49552,133,0.149924,2016-07-07 01:40:59,353.0,6545,0.00046259999999999997,3
49553,134,0.15398499999999998,2016-07-07 01:40:59,353.0,6790,0.00046259999999999997,3
49554,135,0.15301199999999998,2016-07-07 01:40:59,353.0,7039,0.00046259999999999997,3
49555,136,0.149574,2016-07-07 01:40:59,353.0,7291,0.00046259999999999997,3
49556,137,0.148821,2016-07-07 01:40:59,353.0,7548,0.00046259999999999997,3
49557,138,0.146571,2016-07-07 01:40:59,353.0,7808,0.00046259999999999997,3
49558,139,0.15373499999999998,2016-07-07 01:40:59,353.0,8072,0.00046259999999999997,3
49559,140,0.152224,2016-07-07 01:40:59,353.0,8340,0.00046259999999999997,3
49840,1,0.143756,2016-07-07 01:45:23,356.0,2,0.00046259999999999997,3
49841,2,0.147259,2016-07-07 01:45:23,356.0,4,0.00046259999999999997,3
49842,3,0.147848,2016-07-07 01:45:23,356.0,6,0.00046259999999999997,3
49843,4,0.149278,2016-07-07 01:45:23,356.0,8,0.00046259999999999997,3
49844,5,0.15825,2016-07-07 01:45:23,356.0,10,0.00046259999999999997,3
49845,6,0.152016,2016-07-07 01:45:23,356.0,12,0.00046259999999999997,3
49846,7,0.154712,2016-07-07 01:45:23,356.0,14,0.00046259999999999997,3
49847,8,0.15500799999999998,2016-07-07 01:45:23,356.0,16,0.00046259999999999997,3
49848,9,0.14944000000000002,2016-07-07 01:45:23,356.0,18,0.00046259999999999997,3
49849,10,0.154155,2016-07-07 01:45:23,356.0,20,0.00046259999999999997,3
49850,11,0.155055,2016-07-07 01:45:23,356.0,22,0.00046259999999999997,3
49851,12,0.155197,2016-07-07 01:45:23,356.0,24,0.00046259999999999997,3
49852,13,0.151247,2016-07-07 01:45:23,356.0,26,0.00046259999999999997,3
49853,14,0.155412,2016-07-07 01:45:23,356.0,28,0.00046259999999999997,3
49854,15,0.15672,2016-07-07 01:45:23,356.0,30,0.00046259999999999997,3
49855,16,0.16033499999999998,2016-07-07 01:45:23,356.0,32,0.00046259999999999997,3
49856,17,0.15975799999999998,2016-07-07 01:45:23,356.0,34,0.00046259999999999997,3
49857,18,0.171414,2016-07-07 01:45:23,356.0,36,0.00046259999999999997,3
49858,19,0.160358,2016-07-07 01:45:23,356.0,38,0.00046259999999999997,3
49859,20,0.16100799999999998,2016-07-07 01:45:23,356.0,40,0.00046259999999999997,3
49860,21,0.16284200000000001,2016-07-07 01:45:23,356.0,42,0.00046259999999999997,3
49861,22,0.160858,2016-07-07 01:45:23,356.0,44,0.00046259999999999997,3
49862,23,0.15837,2016-07-07 01:45:23,356.0,46,0.00046259999999999997,3
49863,24,0.16308399999999998,2016-07-07 01:45:23,356.0,48,0.00046259999999999997,3
49864,25,0.156962,2016-07-07 01:45:23,356.0,50,0.00046259999999999997,3
49865,26,0.167634,2016-07-07 01:45:23,356.0,52,0.00046259999999999997,3
49866,27,0.16898,2016-07-07 01:45:23,356.0,54,0.00046259999999999997,3
49867,28,0.167988,2016-07-07 01:45:23,356.0,56,0.00046259999999999997,3
49868,29,0.16258399999999998,2016-07-07 01:45:23,356.0,58,0.00046259999999999997,3
49869,30,0.166138,2016-07-07 01:45:23,356.0,60,0.00046259999999999997,3
49870,31,0.167322,2016-07-07 01:45:23,356.0,62,0.00046259999999999997,3
49871,32,0.163219,2016-07-07 01:45:23,356.0,64,0.00046259999999999997,3
49872,33,0.169668,2016-07-07 01:45:23,356.0,66,0.00046259999999999997,3
49873,34,0.160385,2016-07-07 01:45:23,356.0,68,0.00046259999999999997,3
49874,35,0.164442,2016-07-07 01:45:23,356.0,70,0.00046259999999999997,3
49875,36,0.165692,2016-07-07 01:45:23,356.0,72,0.00046259999999999997,3
49876,37,0.164726,2016-07-07 01:45:23,356.0,74,0.00046259999999999997,3
49877,38,0.166519,2016-07-07 01:45:23,356.0,76,0.00046259999999999997,3
49878,39,0.170395,2016-07-07 01:45:23,356.0,78,0.00046259999999999997,3
49879,40,0.17141800000000001,2016-07-07 01:45:23,356.0,80,0.00046259999999999997,3
49880,41,0.167103,2016-07-07 01:45:23,356.0,82,0.00046259999999999997,3
49881,42,0.166357,2016-07-07 01:45:23,356.0,84,0.00046259999999999997,3
49882,43,0.161092,2016-07-07 01:45:23,356.0,86,0.00046259999999999997,3
49883,44,0.158585,2016-07-07 01:45:23,356.0,88,0.00046259999999999997,3
49884,45,0.162557,2016-07-07 01:45:23,356.0,90,0.00046259999999999997,3
49885,46,0.162492,2016-07-07 01:45:23,356.0,92,0.00046259999999999997,3
49886,47,0.164407,2016-07-07 01:45:23,356.0,94,0.00046259999999999997,3
49887,48,0.166576,2016-07-07 01:45:23,356.0,96,0.00046259999999999997,3
49888,49,0.165192,2016-07-07 01:45:23,356.0,98,0.00046259999999999997,3
49889,50,0.16256500000000002,2016-07-07 01:45:23,356.0,100,0.00046259999999999997,3
49890,51,0.164188,2016-07-07 01:45:23,356.0,102,0.00046259999999999997,3
49891,52,0.164942,2016-07-07 01:45:23,356.0,104,0.00046259999999999997,3
49892,53,0.160977,2016-07-07 01:45:23,356.0,106,0.00046259999999999997,3
49893,54,0.167515,2016-07-07 01:45:23,356.0,108,0.00046259999999999997,3
49894,55,0.158496,2016-07-07 01:45:23,356.0,110,0.00046259999999999997,3
49895,56,0.1619,2016-07-07 01:45:23,356.0,112,0.00046259999999999997,3
49896,57,0.170549,2016-07-07 01:45:23,356.0,114,0.00046259999999999997,3
49897,58,0.158208,2016-07-07 01:45:23,356.0,116,0.00046259999999999997,3
49898,59,0.173041,2016-07-07 01:45:23,356.0,118,0.00046259999999999997,3
49899,60,0.174714,2016-07-07 01:45:23,356.0,120,0.00046259999999999997,3
49900,61,0.16686900000000002,2016-07-07 01:45:23,356.0,122,0.00046259999999999997,3
49901,62,0.164346,2016-07-07 01:45:23,356.0,124,0.00046259999999999997,3
49902,63,0.160458,2016-07-07 01:45:23,356.0,126,0.00046259999999999997,3
49903,64,0.166188,2016-07-07 01:45:23,356.0,128,0.00046259999999999997,3
49904,65,0.167203,2016-07-07 01:45:23,356.0,130,0.00046259999999999997,3
49905,66,0.163634,2016-07-07 01:45:23,356.0,132,0.00046259999999999997,3
49906,67,0.167845,2016-07-07 01:45:23,356.0,134,0.00046259999999999997,3
49907,68,0.158908,2016-07-07 01:45:23,356.0,136,0.00046259999999999997,3
49908,69,0.166161,2016-07-07 01:45:23,356.0,138,0.00046259999999999997,3
49909,70,0.166157,2016-07-07 01:45:23,356.0,140,0.00046259999999999997,3
49910,71,0.161165,2016-07-07 01:45:23,356.0,142,0.00046259999999999997,3
49911,72,0.160592,2016-07-07 01:45:23,356.0,144,0.00046259999999999997,3
49912,73,0.168388,2016-07-07 01:45:23,356.0,146,0.00046259999999999997,3
49913,74,0.16833800000000002,2016-07-07 01:45:23,356.0,148,0.00046259999999999997,3
49914,75,0.16673,2016-07-07 01:45:23,356.0,150,0.00046259999999999997,3
49915,76,0.167507,2016-07-07 01:45:23,356.0,152,0.00046259999999999997,3
49916,77,0.1632,2016-07-07 01:45:23,356.0,154,0.00046259999999999997,3
49917,78,0.172691,2016-07-07 01:45:23,356.0,156,0.00046259999999999997,3
49918,79,0.16598800000000002,2016-07-07 01:45:23,356.0,158,0.00046259999999999997,3
49919,80,0.171672,2016-07-07 01:45:23,356.0,160,0.00046259999999999997,3
49920,81,0.169126,2016-07-07 01:45:23,356.0,162,0.00046259999999999997,3
49921,82,0.166884,2016-07-07 01:45:23,356.0,164,0.00046259999999999997,3
49922,83,0.165684,2016-07-07 01:45:23,356.0,166,0.00046259999999999997,3
49923,84,0.168264,2016-07-07 01:45:23,356.0,168,0.00046259999999999997,3
49924,85,0.163223,2016-07-07 01:45:23,356.0,170,0.00046259999999999997,3
49925,86,0.163477,2016-07-07 01:45:23,356.0,172,0.00046259999999999997,3
49926,87,0.16930699999999999,2016-07-07 01:45:23,356.0,174,0.00046259999999999997,3
49927,88,0.166242,2016-07-07 01:45:23,356.0,176,0.00046259999999999997,3
49928,89,0.165269,2016-07-07 01:45:23,356.0,178,0.00046259999999999997,3
49929,90,0.167526,2016-07-07 01:45:23,356.0,180,0.00046259999999999997,3
49930,91,0.169918,2016-07-07 01:45:23,356.0,182,0.00046259999999999997,3
49931,92,0.16858800000000002,2016-07-07 01:45:23,356.0,184,0.00046259999999999997,3
49932,93,0.165453,2016-07-07 01:45:23,356.0,186,0.00046259999999999997,3
49933,94,0.165642,2016-07-07 01:45:23,356.0,188,0.00046259999999999997,3
49934,95,0.169168,2016-07-07 01:45:23,356.0,190,0.00046259999999999997,3
49935,96,0.164684,2016-07-07 01:45:23,356.0,192,0.00046259999999999997,3
49936,97,0.165257,2016-07-07 01:45:23,356.0,194,0.00046259999999999997,3
49937,98,0.16453800000000002,2016-07-07 01:45:23,356.0,196,0.00046259999999999997,3
49938,99,0.16309200000000001,2016-07-07 01:45:23,356.0,198,0.00046259999999999997,3
49939,100,0.16350699999999999,2016-07-07 01:45:23,356.0,200,0.00046259999999999997,3
49940,101,0.165473,2016-07-07 01:45:23,356.0,350,0.00046259999999999997,3
49941,102,0.156297,2016-07-07 01:45:23,356.0,502,0.00046259999999999997,3
49942,103,0.16126500000000002,2016-07-07 01:45:23,356.0,657,0.00046259999999999997,3
49943,104,0.155124,2016-07-07 01:45:23,356.0,814,0.00046259999999999997,3
49944,105,0.15556199999999998,2016-07-07 01:45:23,356.0,973,0.00046259999999999997,3
49945,106,0.157116,2016-07-07 01:45:23,356.0,1134,0.00046259999999999997,3
49946,107,0.15582000000000001,2016-07-07 01:45:23,356.0,1298,0.00046259999999999997,3
49947,108,0.155478,2016-07-07 01:45:23,356.0,1465,0.00046259999999999997,3
49948,109,0.156554,2016-07-07 01:45:23,356.0,1634,0.00046259999999999997,3
49949,110,0.15531199999999998,2016-07-07 01:45:23,356.0,1805,0.00046259999999999997,3
49950,111,0.151866,2016-07-07 01:45:23,356.0,1979,0.00046259999999999997,3
49951,112,0.157823,2016-07-07 01:45:23,356.0,2156,0.00046259999999999997,3
49952,113,0.165534,2016-07-07 01:45:23,356.0,2336,0.00046259999999999997,3
49953,114,0.154408,2016-07-07 01:45:23,356.0,2518,0.00046259999999999997,3
49954,115,0.155028,2016-07-07 01:45:23,356.0,2702,0.00046259999999999997,3
49955,116,0.15707000000000002,2016-07-07 01:45:23,356.0,2890,0.00046259999999999997,3
49956,117,0.158123,2016-07-07 01:45:23,356.0,3080,0.00046259999999999997,3
49957,118,0.163096,2016-07-07 01:45:23,356.0,3273,0.00046259999999999997,3
49958,119,0.166415,2016-07-07 01:45:23,356.0,3470,0.00046259999999999997,3
49959,120,0.15268900000000002,2016-07-07 01:45:23,356.0,3669,0.00046259999999999997,3
49960,121,0.152389,2016-07-07 01:45:23,356.0,3871,0.00046259999999999997,3
49961,122,0.161188,2016-07-07 01:45:23,356.0,4076,0.00046259999999999997,3
49962,123,0.15124300000000002,2016-07-07 01:45:23,356.0,4284,0.00046259999999999997,3
49963,124,0.15702,2016-07-07 01:45:23,356.0,4495,0.00046259999999999997,3
49964,125,0.154066,2016-07-07 01:45:23,356.0,4709,0.00046259999999999997,3
49965,126,0.150609,2016-07-07 01:45:23,356.0,4927,0.00046259999999999997,3
49966,127,0.15216300000000002,2016-07-07 01:45:23,356.0,5148,0.00046259999999999997,3
49967,128,0.158616,2016-07-07 01:45:23,356.0,5372,0.00046259999999999997,3
49968,129,0.154789,2016-07-07 01:45:23,356.0,5600,0.00046259999999999997,3
49969,130,0.155781,2016-07-07 01:45:23,356.0,5831,0.00046259999999999997,3
49970,131,0.157823,2016-07-07 01:45:23,356.0,6065,0.00046259999999999997,3
49971,132,0.15709700000000001,2016-07-07 01:45:23,356.0,6303,0.00046259999999999997,3
49972,133,0.15169000000000002,2016-07-07 01:45:23,356.0,6545,0.00046259999999999997,3
49973,134,0.150732,2016-07-07 01:45:23,356.0,6790,0.00046259999999999997,3
49974,135,0.157477,2016-07-07 01:45:23,356.0,7039,0.00046259999999999997,3
49975,136,0.15426199999999998,2016-07-07 01:45:23,356.0,7291,0.00046259999999999997,3
49976,137,0.149482,2016-07-07 01:45:23,356.0,7548,0.00046259999999999997,3
49977,138,0.16020399999999999,2016-07-07 01:45:23,356.0,7808,0.00046259999999999997,3
49978,139,0.156681,2016-07-07 01:45:23,356.0,8072,0.00046259999999999997,3
49979,140,0.15502,2016-07-07 01:45:23,356.0,8340,0.00046259999999999997,3
50260,1,0.154755,2016-07-07 01:49:47,359.0,2,0.00046259999999999997,3
50261,2,0.157431,2016-07-07 01:49:47,359.0,4,0.00046259999999999997,3
50262,3,0.15321600000000002,2016-07-07 01:49:47,359.0,6,0.00046259999999999997,3
50263,4,0.14952100000000002,2016-07-07 01:49:47,359.0,8,0.00046259999999999997,3
50264,5,0.15297,2016-07-07 01:49:47,359.0,10,0.00046259999999999997,3
50265,6,0.156162,2016-07-07 01:49:47,359.0,12,0.00046259999999999997,3
50266,7,0.153166,2016-07-07 01:49:47,359.0,14,0.00046259999999999997,3
50267,8,0.16048099999999998,2016-07-07 01:49:47,359.0,16,0.00046259999999999997,3
50268,9,0.150232,2016-07-07 01:49:47,359.0,18,0.00046259999999999997,3
50269,10,0.16323,2016-07-07 01:49:47,359.0,20,0.00046259999999999997,3
50270,11,0.16153499999999998,2016-07-07 01:49:47,359.0,22,0.00046259999999999997,3
50271,12,0.158327,2016-07-07 01:49:47,359.0,24,0.00046259999999999997,3
50272,13,0.155343,2016-07-07 01:49:47,359.0,26,0.00046259999999999997,3
50273,14,0.156893,2016-07-07 01:49:47,359.0,28,0.00046259999999999997,3
50274,15,0.165273,2016-07-07 01:49:47,359.0,30,0.00046259999999999997,3
50275,16,0.164634,2016-07-07 01:49:47,359.0,32,0.00046259999999999997,3
50276,17,0.17196,2016-07-07 01:49:47,359.0,34,0.00046259999999999997,3
50277,18,0.161623,2016-07-07 01:49:47,359.0,36,0.00046259999999999997,3
50278,19,0.158746,2016-07-07 01:49:47,359.0,38,0.00046259999999999997,3
50279,20,0.164873,2016-07-07 01:49:47,359.0,40,0.00046259999999999997,3
50280,21,0.164888,2016-07-07 01:49:47,359.0,42,0.00046259999999999997,3
50281,22,0.16888,2016-07-07 01:49:47,359.0,44,0.00046259999999999997,3
50282,23,0.168641,2016-07-07 01:49:47,359.0,46,0.00046259999999999997,3
50283,24,0.167353,2016-07-07 01:49:47,359.0,48,0.00046259999999999997,3
50284,25,0.166295,2016-07-07 01:49:47,359.0,50,0.00046259999999999997,3
50285,26,0.1638,2016-07-07 01:49:47,359.0,52,0.00046259999999999997,3
50286,27,0.167634,2016-07-07 01:49:47,359.0,54,0.00046259999999999997,3
50287,28,0.163984,2016-07-07 01:49:47,359.0,56,0.00046259999999999997,3
